name|code|address|phone_number|region|lat|lng
Yangibino A/B|210721|Nurota tumani, Yangibino qishloq'i|(0436)607-40-26|Navoi viloyati|40.544956|65.865885
Nuota 2 A/B|210702|Nurota tumani, Nurota shi||Navoi viloyati|40|65
Yangirabod PAB|211000|Xatirchi tumani, Shifokorlar 29|(0436)544-00-21|Navoi viloyati|40.030153|65.971402
Nayman A/B|211003|Xatirchi tumani Chag'atoy MFY|94-376-76-80|Navoi viloyati|40.063|66.046658
Beshbola A/B|211004|Xatirchi tumani Qurg'oncha MFY|94-484-28-02|Navoi viloyati|40.037609|65.858693
Zarafshon A/B|211005|Xatirchi tumani Zarofshon MFY|93-439-69-72|Navoi viloyati|40.116128|65.662864
Toshquloq A/B|211016|Xatirchi tumani Novja MFY|93-437-54-70|Navoi viloyati|40.099054|65.793805
Langar A/B|211009|Xatirchi tumani Langar MFY|93-310-42-42|Navoi viloyati|40.392676|65.984816
Navot A/B|211011|Xatirchi tumani,Bog'ishamol MFY|99-944-99-06|Navoi viloyati|40.061212|65.93944
Oltinshoy A/B|211012|Xatirchi tumani,Baxchijar MFY|94-225-66-65|Navoi viloyati|40.063|66.046658
Tomabaxrin A/B|211014|Xatirchi tumani Tomabaxrin MFY|93-087-72-11|Navoi viloyati|40.094993|65.737829
Turkmen A/B|211017|Xatirchi tumani Xujaqurg'on MFY|94-256-64-66|Navoi viloyati|40.066497|66.001767
Angren tumani PAB|110200|Angren sh,Istiqlol ko‘chasi 3 uy|70-66-2-21-26|Toshkent viloyati|41.009345|70.076121
Angren Angren -3 A/B|110203|Angren sh,Navoiy ko‘chasi 20 uy|70-66-2-71-52|Toshkent viloyati|41.010314|70.087232
Angren Angren -6 A/B|110206|Angren sh,O'z.Mustaqilligi ko‘chasi 96 uy|70-66-2-10-20|Toshkent viloyati|41.011137|70.066043
Angren Angren 9 A/B|110209|Angren sh,14 Dahasi 29 uy|70-700-46-93|Toshkent viloyati|41.041748|70.088567
Angren Angren 13 A/B|110213|Angren sh,3/2 daha 9 uy|70-66-5-02-72|Toshkent viloyati|41.02617|70.08335
Angren Angren -23 A/B|110223|Angren sh, 2/2 daha 38 uy|70-66-5-08-90|Toshkent viloyati|41.018948|70.089592
Angren Angren 25 A/B|110225|Angren sh,5/4 daha 2 uy|70-66-3-09-61|Toshkent viloyati|40.996375|70.061084
BUKA PAB|110600|Buka tumani, Yuqori,Toshloq ko‘chasi 1 uy|(70)-5736035|Toshkent viloyati|40.813864|69.203879
Qoraqoyli A/B|110606|Azamatov fu Boka tumani||Toshkent viloyati|40.813705|69.291093
Jagalbayli A/B|110604|Boka tumani Y hojimetov FU||Toshkent viloyati|40.7874228|69.2089585
M,Ozbekiston A/B|110613|Boka tumani M,Ozbekiston FU||Toshkent viloyati|40.720642|69.282159
Boston A/B|110603|Boka tumani Boston Fu||Toshkent viloyati|40.658042|69.082776
Kokorol A/B|110607|Boka tumani Kokorol Fu||Toshkent viloyati|40.645337|69.218178
Y.Sanganak A/B|110615|Boka tumani Dostlik FU||Toshkent viloyati|40.735113|69.08861
Turon A/B|110612|Boka tumani O.Yoldosshev fu||Toshkent viloyati|40.794922|69.12889
Ramadon A/B|110610|Boka tumani T.Rajabov FU||Toshkent viloyati|40.83822|69.128383
Ohangaron PAB|110300|Ohangaron shahri, Ezgulik ko‘chasi 98 uy|(70)-645-22-53|Toshkent viloyati|40.905529|69.639139
Ozodlik A/B|110307|Ohangaron tumani, Eyvalek qorgoni, Majnuntol ko‘ch.||Toshkent viloyati|40.941219|69.521007
Gallaquduq A/B|110308|Ohangaron tumani,Gallaquduq MFY , Quruvchilar ko‘ch 18/2-uy.||Toshkent viloyati|41.005972|69.471536
Qaraxitoy A/B|110311|Ohangaron tumani,Tut MFY , Sada ko‘ch 1-uy.||Toshkent viloyati|40.90565|69.729781
Nurobod A/B|110313|Ohangaron tumani,Nurobod qorgoni , 53-uy 45-xonadon.||Toshkent viloyati|40.905078|69.802101
Susam A/B|110314|Ohangaron tumani,Susam MFY , Navruz ko‘ch 25-uy.||Toshkent viloyati|40.91187|69.947897
Sanam A/B|110318|Ohangaron tumani,Sanam MFY , Tinchlik ko‘ch b/n-uy.||Toshkent viloyati|40.897117|69.880324
Quyun A/B|110312|Ohangaron tumani,Quyun MFY , shifokorlar ko‘ch 36-uy.||Toshkent viloyati|40.867364|69.677141
Dostobod PAB|110900|Quyi chirchiq tumani, Navqiron ko‘ch. 2 uy|(70)-56-72-605|Toshkent viloyati|40.864926|68.935352
Gul A/B|110908|Dostobod shahri, Gul MFY Oxangrabo ko‘chasi,||Toshkent viloyati|40.853022|68.785789
Qorgoncha A/B|110911|Dostobod shahri, Toqboy MFY Dostlik ko‘chasi, 2uy||Toshkent viloyati|40.90891|68.801934
Yangi xayot A/B|110920|Dostobod shahri, Bogiston MFY Majnuntol ko‘chasi,||Toshkent viloyati|40.943156|68.944306
Ming chinor A/B|110913|Dostobod shahri, Oydinobod MFY Yoshlik ko‘chasi,|(70)-56-76-435|Toshkent viloyati|40.913325|69.007987
Otajonov A/B|110904|Dostobod shahri, Madaniyat MFY Markaziy ko‘chasi,||Toshkent viloyati|41.056304|69.109976
Nayman A/B|110914|Dostobod shahri, Sergeli MFY Gulzor ko‘chasi,||Toshkent viloyati|41.129945|69.195556
Beruniy A/B|110907|Dostobod shahri, Beruniy MFY Fayzobod ko‘chasi,||Toshkent viloyati|41.005282|69.150402
Uyali A/B|110919|Dostobod shahri, Koksaroy MFY Oqibat ko‘chasi,||Toshkent viloyati|40.956913|69.117076
Qibray PAB|111200|Qibray tumani Zebuniso ko'chasi 2-uy|95-61-348|Toshkent viloyati|41.386543|69.461101
Qipchoq A/B|111213|Qipchoq MFY abay ko'chasi 31 uy||Toshkent viloyati|41.3697|69.493171
Chinobod A/B|111224|Bo'ston MFY X.Olimjon ko'chasi 2 uy|95-194-78-29|Toshkent viloyati|41.400803|69.446136
Oq-qovoq A/B|111202|Batanika MFY Olimlar daxasi 17 uy||Toshkent viloyati|41.415426|69.483351
Qizil ko'prik A/B|111211|A.Navoiy MFQ A.Navoiy ko'chasi 37 A uy|95-194-58-18|Toshkent viloyati|41.411319|69.506466
Qizil shalola A/B|111212|Qizil shalola MFQ sharshara ko'chasi 13 uy|95-142-09-57|Toshkent viloyati|41.458206|69.432412
Madaniyat A/B|111216|Ziyokorlar MFQ Birdamlik ko'chasi 258-uy|95-194-76-49|Toshkent viloyati|41.428557|69.359051
O'n qo'rg'on A/B|111222|O'nqo'rg'on MFY Ohunboboev ko'chasi 100 uy|95-194-78-93|Toshkent viloyati|41.391914|69.348938
Enbekchi A/B|111225|O'tkir MFQ O'tkir ko'chasi 3 uy||Toshkent viloyati|41.410085|69.402309
Quruvchi A/B|111214|Boyjigit MFQ Memor ko'chasi 7/32 uy||Toshkent viloyati|41.366579|69.387232
Salar A/B|111218|Salar sh FQ Oliygoh ko'chasi 1/2 uy|95-142-09-69|Toshkent viloyati|41.381159|69.352239
Do'rmon A/B|111208|Do'rmon MFQ Markaziy ko'chasi 106 uy|95-177-13-26|Toshkent viloyati|41.36731|69.416104
Nurafshon PAB|111500|Nurafshon sh Bobur kochasi, 1-uy|(70) 76-26-344|Toshkent viloyati|41.040068|69.357043
Qorasuv A/B|111507|Ortachirchiq tumani, Qorasuv mahallasi|(70)76-23-117|Toshkent viloyati|41.083868|69.32741
Navoiy A/B|111509|Ortachirchiq tumani, Xalqobod mahallasi||Toshkent viloyati|41.071787|69.233014
Yangi turmush A/B|111518|Ortachirchiq tumani, Qutb yulduzi mahallasi||Toshkent viloyati|41.137084|69.302123
Bektemir A/B|111503|Ortachirchiq tumani, Yangihayot mahallasi||Toshkent viloyati|41.215892|69.33524
Mashral A/B|111516|Ortachirchiq tumani, Mashal mahallasi||Toshkent viloyati|41.172803|69.410298
Ortasaroy A/B|111514|Ortachirchiq tumani, Ortasaroy mahallasi||Toshkent viloyati|41.12714|69.419418
Toytepa-2 A/B|111502|Ortachirchiq tumani, Jangabay mahallasi||Toshkent viloyati|41.084342|69.417573
Yuqoriovul A/B|111517|Ortachirchiq tumani, Ortaovul mahallasi||Toshkent viloyati|41.001519|69.419514
Chigiriq A/B|111515|Nurafshon sh Chigiriq mahallasi|(70) 76-46-343|Toshkent viloyati|41.010777|69.358112
Yangihayot A/B|111519|Nurafshon sh Yuksalish mahallasi|(70)76-44-568|Toshkent viloyati|40.99517|69.36478
Tuyabugiz A/B|111511|Ortachirchiq tumani, Adolat mahallasi|(70)76-43-508|Toshkent viloyati|40.999622|69.305086
Kuchlik A/B|111508|Ortachirchiq tumani, Kuchlik mahallasi||Toshkent viloyati|41.36731|69.416104
Oqqorgon PAB|110400|Oqqogon tumani Oxunboboev kochasi3 uy||Toshkent viloyati|40.878664|69.043339
Alimkent A/B|110401|Oqqogon tumani Alimkent qorgoni Mustaqillik kochasi 127 uy||Toshkent viloyati|40.963028|69.170041
Dostlik A/B|110403|Oqqogon tumani XamzaobodMFY Muqumiy kochasi 18 uy||Toshkent viloyati|40.771976|68.962187
Istiqlol A/B|110405|Oqqogon tumani Zhoxruxiya MFYU Aloqa kochasi||Toshkent viloyati|40.735961|68.981964
Qorasuv A/B|110406|Oqqogon tumani Eltamgali MFYU Tinchlik kochasi||Toshkent viloyati|40.826106|68.950533
Qushtamgali A/B|110407|Oqqogon tumani Qushtamgali MFY Omad kochasi||Toshkent viloyati|40.855134|69.995582
Qorgontepa A/B|110408|Oqqogon tumani Qaxramon MFY Diyonat kochasi||Toshkent viloyati|40.981976|69.213128
Xonobod A/B|110411|Oqqogon tumani Xonobod MFY Amir Temur kochasi||Toshkent viloyati|40.914424|69.112652
Olmaliq PAB|110100|Olmaliq shahri, Ehtirom ko‘chasi, 8 uy|(70)-61-3-00-73|Toshkent viloyati|40.862432|69.593025
Olmaliq 1 A/B|110101|Olmaliq shahri, Furqat ko‘chasi, 22 uy|(70)-61-5-26-08|Toshkent viloyati|40.851634|69.601777
Olmaliq 3 A/B|110103|Olmaliq shahri, Ipak yuli ko‘chasi, 54 uy|93-186-50-78|Toshkent viloyati|40.84099|69.605416
Olmaliq 5 A/B|110105|Olmaliq shahri, Faxriylar ko‘chasi, 28 uy|(70)-61-4-32-79|Toshkent viloyati|40.838226|69.615216
Olmaliq 17 A/B|110117|Olmaliq shahri, Metallurglar ko‘chasi, 22 uy|(70)-61-3-40-39|Toshkent viloyati|40.872747|69.58307
Piskent PAB|111400|Piskent tumani A.Temur kochasi 103-uy|(70)54-53-055|Toshkent viloyati|40.896869|69.350337
Oqtepa A/B|111406|Piskent tumani Novkent MFY|97-746-31-50|Toshkent viloyati|40.919684|69.269585
Dostbekov A/B|111409|Piskent tumani Fayzobod MFY|99-401-61-67|Toshkent viloyati|40.864483|69.2673
Мuratali A/B|111413|Piskent tumani Xoliqberdi MFY|99-067-32-21|Toshkent viloyati|40.821553|69.343364
Ozbekiston mustaqilligi A/B|111415|Piskent tumani Mustaqillik MFY|94-216-13-67|Toshkent viloyati|40.828346|69.416858
Qirqqizobod A/B|111411|Piskent tumani Kolota MFY|94-402-25-13|Toshkent viloyati|40.826731|69.501956
Kerovchi A/B|111410|Piskent tumani Kelovchi MFY|99-403-68-25|Toshkent viloyati|40|69.490855
Chirchiq PAB|111700|Chirchik sh P.Yusupova kochasi 5 uy|(7071)-6-51-76|Toshkent viloyati|41.469781|69.584878
Chirchiq 2 A/B|111702|Chirchik sh Xuja Axror Vali kuchasi 4 uy|(7071)-6-05-35|Toshkent viloyati|41.49523|69.60882
Chirchiq 4 A/B|111704|Chirchik sh Zakovat kuchasi 16 uy|(7071)-6-28-55|Toshkent viloyati|41.486154|69.589551
Chirchiq 7 A/B|111707|Chirchik sh 8 mitti tuman 9 uy|(7071)-2-16-57|Toshkent viloyati|41.459563|69.549927
Chirchiq 8 A/B|111708|Chirchik sh Toshkent kochasi 2 uy|(7071)-6-34-41|Toshkent viloyati|41.459764|69.573203
Chirchiq 9 A/B|111709|Тошкент вилояти, Чирчиқ шаҳри, Соғлом авлод кўчаси, 1-уй|(7071)-5-42-62|Toshkent viloyati|40.872747|69.58307
Chirchiq 12 A/B|111712|Тошкент вилояти, Чирчиқ шаҳри, А.Навоий кўчаси, 2 А-уй|(7071)-7-15-23|Toshkent viloyati|40.896869|69.350337
Chirchiq 13 A/B|111713|Chirchik sh Saglom avlod kochasi 1 uy|(7071)-3-14-50|Toshkent viloyati|41.509481|69.628603
Chirchiq 18 A/B|111718|Chirchik sh A.Temur kochasi 106 uy|(7071)-6-51-26|Toshkent viloyati|41.472825|69.573729
Chirchiq 22 A/B|111722|Chirchik sh 1 mitti tuman kochasi 14 uy|(7071)-6-42-81|Toshkent viloyati|41.486118|69.575951
Chirchiq 24 A/B|111724|Chirchik sh 3 mitti tuman kuchasi 36 uy|(7071)-4-21-22|Toshkent viloyati|41.492596|69.581627
Chirchiq 27 A/B|111727|Chirchik sh A.Temur kochasi 11 uy|(7071)-2-68-20|Toshkent viloyati|41.455236|69.558029
Yangibozor PAB|111900|Yuqori chirchiq tumani, Yangibozor qo'rg'oni, Mustaqillik ko'chasi 35 uy.|70-98-33-225|Toshkent viloyati|41.315125|69.518921
Bolta A/B|111901|Yuqori chirchiq tumani, Yashnaobod MFY, Karvon ko'chasi 7 uy.||Toshkent viloyati|41.281559|61
Bardanko'l A/B|111902|Yuqori chirchiq tumani, Mirobod MFY, Mirobod ko'chasi 6 uy.||Toshkent viloyati|41.249633|69.401462
Guliston A/B|111903|Yuqori chirchiq tumani, Guliston MFY, Tayanch ko'chasi 21 uy.||Toshkent viloyati|41.247114|69.483278
Do'stlik A/B|111904|Yuqori chirchiq tumani, Bardanko'l xududi, G.Xvan MFY, Abadiyat ko'chasi 18 uy.||Toshkent viloyati|41.256171|69.435427
Jumabozor A/B|111905|Yuqori chirchiq tumani, Jumabozor MFY, Navoiy ko'chasi 9 uy.||Toshkent viloyati|41.232316|69.508531
Iyik ota A/B|111906|Yuqori chirchiq tumani, Gulbog' MFY, O'zbekiston ko'chasi 112 uy.||Toshkent viloyati|41.227207|69.367725
Kavardan A/B|111907|Yuqori chirchiq tumani, Kavardan MFY, Navoiy ko'chasi 17 uy.||Toshkent viloyati|41.3573|69.55513
Kangli A/B|111908|Yuqori chirchiq tumani, Jambul MFY, Kangli ko'chasi 9 uy.||Toshkent viloyati|41.1549|69.567679
Surankent A/B|111909|Yuqori chirchiq tumani, Axmad Yassaviy MFY, Sixatgoh ko'chasi 1 uy.||Toshkent viloyati|41.184218|69.44042
O'zbekiston A/B|111911|Yuqori chirchiq tumani, Istiqlol MFY, Markaziy ko'chasi 1 uy.||Toshkent viloyati|41.308069|69.466574
Usmon Yusupov A/B|111912|Yuqori chirchiq tumani, Qizil soy MFY, Buyuk Ipak yo'li ko'chasi 4 uy.||Toshkent viloyati|41.151206|69.452203
Yuqori chirchiq A/B|111913|Yuqori chirchiq tumani, Sakson ota soy MFY, Chaman ko'chasi 6 uy.||Toshkent viloyati|41.405833|69.568398
Parkent PAB|111300|Parkent tumani, Alisher Navoiy ko'chasi 76 uy.||Toshkent viloyati|41.294157|69.681582
Bo'ston A/B|111303|Parkent tumani, Bo'ston MFY, Baxor ko'chasi 20 uy.||Toshkent viloyati|41.364048|69.629833
Zarkent A/B|111304|Parkent tumani, Zarkent qishloq'I, Istiqlol MFY, Soy soxil ko'chasi 175 uy.||Toshkent viloyati|41.277133|69.804794
Qoraqalpoq A/B|111305|Parkent tumani, Qoraqalpoq MFY, Muqimiy ko'chasi 2 uy.||Toshkent viloyati|41.307886|69.562798
Nomdanak A/B|111307|Parkent tumani, Nomdanak qishloq'I, Chinorli MFY, Kattabog' ko'chasi 30 uy.||Toshkent viloyati|41.181454|69.683492
So'qoq A/B|111308|Parkent tumani, So'qoq MFY, shox ko'chasi 1 uy.||Toshkent viloyati|41.24767|69.80148
Xisarak A/B|111309|Parkent tumani, Xisarak MFY, Beruniy ko'chasi 34 uy.||Toshkent viloyati|41.306076|69.76241
Changi A/B|111310|Parkent tumani, Changi qishloq'I, Teman MFY, Muqimiy ko'chasi 2 uy.||Toshkent viloyati|41.298882|69.745255
shampan A/B|111311|Parkent tumani, shampan MFY, Intizor ko'chasi 17 uy.||Toshkent viloyati|41.214799|69.723262
Yangiyo PAB|112000|Yangiyo'l sh A.Alimjanova ko'chasi, 5 uy|(70)-602-20-30,                           (70)-602-20-36,                          (70)-602-25-84|Toshkent viloyati|41.119321|69.055547
Gulbahor PAB|110800|Yangiyo'l tumani, Sh.Rashidov ko'chasi 5 uy|70-601-12-01|Toshkent viloyati|41.151206|69.452203
Chang tepa A/B|110819|Yangiyo'l tumani, U.Musaev ko'chasi||Toshkent viloyati|41.405833|69.568398
O'zbekiston A/B|110815|Yangiyo'l tumani, G'alaba m.f.y. G'alaba ko'chasi 1 uy||Toshkent viloyati|41.152887|69.107816
Niyozbosh A/B|110814|Yangi yo'l tumani||Toshkent viloyati|41.364048|69.629833
sho'ralisoy A/B|110820|Yangiyo'l tumani, sho'ralisoy m.f.y, sho'ralisoy ko'chasi||Toshkent viloyati|41.277133|69.804794
Hajavul A/B|110818|Yangiyo'l tumani, Ho'jabod m.f.y, Erkin ko'chasi||Toshkent viloyati|41.307886|69.562798
Dang'ir A/B|110804|Yangiyo'l tumani, Registon m.f.y, Dang'ir ko'chasi||Toshkent viloyati|41.181454|69.683492
Halqobod A/B|110816|Yangiyo'l tumani, Halqobod q.f.y, Ming-o'rik ko'chasi uy||Toshkent viloyati|41.24767|69.80148
Qo'sh- yog'och A/B|110808|Yangiyo'l tumani, Qo'sh-yog'och q.f.y, Oybek ko'chasi 17 uy||Toshkent viloyati|41.306076|69.76241
NAU A/B|110812|Yangiyo'l tumani, Bahor m.f.y, Mevazor ko'chasi 1 uy||Toshkent viloyati|41.008476|68.909613
Do'stlik A/B|110805|Yangiyo'l tumani, Yo'g'on tepa q.f.y, Obod m.f.y, A.Temur ko'chasi||Toshkent viloyati|41.008476|68.909613
Qizil sharq A/B|110806|Yangiyo'l tumani, Janbul m.f.y, Janbu ko'chasi 151 uy||Toshkent viloyati|41.298882|69.745255
Dalvarzin A/B|111004|Bekobod tumani Bobur Mirzo MFY Ustozlar kochasi|99-921-45-79|Toshkent viloyati|40.534131|69.213163
Juma bozor A/B|111006|Bekobod tumani Buyodkor MFY Faravon kochasi|99-461-55-23|Toshkent viloyati|40.354794|69.20381
Oybek A/B|111001|Bekobod tumani Qora qoyli MFY|93-186-50-78|Toshkent viloyati|40.939962|68.763927
Baxoriston A/B|111003|Bekobod tumani Bekobod MFY|70-935-37-17|Toshkent viloyati|40.909406|68.712396
Oltinchipol A/B|111002|Bekobod tumani Mallaboy MFY U.Nosir kochasi 5-uy,|(70)-61-3-40-39|Toshkent viloyati|40.95778|68.7367
Ozbekiston A/B|111013|Bekobod tumani Yoshlik MFY S.Pochiumarov kochasi|99-307-05-85|Toshkent viloyati|40.969975|68.760626
Xoss A/B|111016|Bekobod tumani Xos MFY O.Tojiboyev kochasi|90-907-35-94|Toshkent viloyati|41.101814|68.832764
Qiyot A/B|111007|Bekobod tumani Uyas MFY Mustaqillik kochasi|90-034-95-74|Toshkent viloyati|41.016676|68.939911
Kukaniy A/B|111008|Bekobod tumani Qushtamgali MFY Sohil boyi kochasi|99-791-30-46|Toshkent viloyati|40.962625|68.853417
Keles PAB|111100|Keles shahri Ofarin 3uy|70 96 50 317|Toshkent viloyati|41.074842|69.026613
Хаsanboy A/B|111112|Xasanboy Yuqori Xasanboy 52 uy|(99)868-77-65|Toshkent viloyati|41.181076|69.107276
Тutzor A/B|111111|Sabzavot QFY Tepaqorgon|(97)421-61-46|Toshkent viloyati|41.152887|69.107816
shorobozor A/B|111116|Guliston QFY Ibrat MFY Chimkent yoli 2 uy|(97)759-59-85|Toshkent viloyati|41.105841|69.069436
Chuvalachi A/B|111114|Chuvalachi QFY Bayram 2 uy|(97)758-21-29|Toshkent viloyati|41.09289|68.955262
Sobir Raximov A/B|111108|Kokterak QFY Yonariq 2 uy|(99)859-79-60|Toshkent viloyati|41.2523|69.124
Кokterak A/B|111107|Keles shaxri Xamza 3 uy|(93)581-34-43|Toshkent viloyati|41.2509|69.1153
Хiyobon A/B|111113|Masalboy QFY Oydin 142uy|(99)877- 21- 57|Toshkent viloyati|41.254|69.1039
Sagbon-oqtepa A/B|111109|Qizgaldoq QFY Bobur 101 uy|(99)823-39-69|Toshkent viloyati|41.225|69.104
Кoksaroy A/B|111106|Koksaroy QFY Diydor MFY Keles 3 uy|(99)854-52-53|Toshkent viloyati|41.178946|69.119954
Nazarbek A/B|111812|Nazarbek QFY Aloqa kochasi 18 uy|(99)051-37-82|Toshkent viloyati|41.138372|69.028632
Ittifoq A/B|111810|Turkiston QFY Navbaxor MFY Inoq kochasi 7 uy|(97)715-12-33|Toshkent viloyati|41.30938|69.102019
Bozsuv A/B|111804|Boz suv QFY Achchhisoy MFY Minavar 1-uy|(94)892-57-77|Toshkent viloyati|41.034634|69.028217
Ortaul A/B|111816|Orta aul QFY TMK Fayz|(90)315-87-26|Toshkent viloyati|41.072042|69.013824
Gulbog A/B|111806|Gulbog QFY Bogzor qorgoni|(97)432-42-08|Toshkent viloyati|40.956913|69.117076
Erkin A/B|111818|Erkin QFY Erkin kochasi 49 uy|(90)954-65-34|Toshkent viloyati|40.534131|69.213163
Eshonguzar A/B|111800|Eshonguzar Qorgoni Oxunboboyev 3 uy|(99)850-56-25|Toshkent viloyati|40.354794|69.20381
Chinoz PAB|111600|Chinoz tumani Afgon MFY Ziyokor kocha 3 uy|(70)59-32-501|Toshkent viloyati|40.596019|69.289657
Yangi Chinoz A/B|111603|Chinoz tumani Markaziy MFY Navruz kocha 69uy|(70)59-34-213|Toshkent viloyati|40.402653|69.276094
Yallama A/B|111616|Chinoz tumani Yallama MFY Obi-hayot kocha||Toshkent viloyati|40.341645|69.248411
Kotarma A/B|111609|Chinoz tumani Kotarma MFY Posponov kocha||Toshkent viloyati|40.342455|69.080704
Paxtakon A/B|111612|Chinoz tumani Tong yulduzi MFY Markaz kocha|95-142-0981|Toshkent viloyati|40.264183|69.146011
Paxta A/B|111610|Chinoz tumani Ahillik MFY Samarqand kocha|(70)59-40-106|Toshkent viloyati|40.269397|69.202443
Olmazor A/B|111604|Chinoz tumani Nafis MFY Samarqand kocha|(70)-59-36-326|Toshkent viloyati|40.2995|69.17489
Gazalkent PAB|110700|Gazakent sh Bostonliq kuchasi 7 uy|(7074)21-022|Toshkent viloyati|41.562076|69.769816
Gazalkent 2 A/B|110702|Gazalkent qishloqI A,Ikromov kochasi|(7074)21-540|Toshkent viloyati|41.563264|69.769296
Soyliq A/B|110714|Gazalkent qishloqI Oqtosh kochasi 4-uy|(7074)26-490|Toshkent viloyati|41.605694|69.765843
Tovoqsoy A/B|110716|Tovoqsoy qishloq Turon kochasi|(7074)32-590|Toshkent viloyati|41.552881|69.681256
Ozodbosh A/B|110704|Ozodbosh qishloqi|(7074)31-196|Toshkent viloyati|41.532279|69.649437
Qoraboy A/B|110710|Qoraboy qishloqI Xunarmand 18-uy|(7074)22-154|Toshkent viloyati|41.480354|69.639901
Qoshqorgon A/B|110712|Qoshqorgon qishloqI Bozorboshi 30-uy|(7074)63-064|Toshkent viloyati|41.480354|69.639901
Yangiovul A/B|110724|Yangiovul qishloqI Ziyokikar 39-uy||Toshkent viloyati|41.49505|69.661758
Dumaloq A/B|110707|Dumaloq qishloqI Sariqanki 130-uy||Toshkent viloyati|41.547965|69.728615
Chimgan A/B|110723|Chimgan qishloqi|(7074)21-540|Toshkent viloyati|41.549161|70.021778
Burchmullo A/B|110706|Burchmullo qishloqI|(7074)39-321|Toshkent viloyati|41.60834|70.098112
Joxonobod A/B|110708|Nanay qishloqi||Toshkent viloyati|41.711256|70.107459
Sijjak A/B|110715|Sijjak qishloqi|(7074)49-328|Toshkent viloyati|41.690178|70.056021
Charvoq 1 A/B|110722|Besh tut MFY|(7074)24-645|Toshkent viloyati|41.636938|69.947165
Xumson A/B|110720|Xumson qishloqi|(7074)37-131|Toshkent viloyati|41.674481|69.957371
Charvoq jil A/B|110721|Charvoq qorgoni Dostlik kochasi||Toshkent viloyati|41.641479|69.940833
Xojakent A/B|110719|Xojakent qishloqI Dosnkik kochasi|(7074)44-442|Toshkent viloyati|41.632706|69.938221
Qoronqul A/B|110711|Qoronqul kochasi Obiravon kochasi 60-uy|(7074)24-502|Toshkent viloyati|41.599353|69.87486
Bekobod tumani PAB|110500|G.Bekabad ko‘cha Xodjimuratova 18a|70-214-10-52|Toshkent viloyati|40.216365|69.240463
Bekobod tumani index 2 A/B|110502|Bekobod sh ko‘cha Istiqbol 19|90-135-28-58|Toshkent viloyati|40.214512|69.272043
Bekobod tumani index 3 A/B|110503|Bekobod sh ko‘cha Mavonaunaxr 27|90-372-80-13|Toshkent viloyati|40.218028|69.232175
Bekobod tumani index 4 A/B|110504|Bekobod sh ko‘cha Jomiy MFY Tojikiston ko‘chasi|90-921-46-36|Toshkent viloyati|40.210279|69.2579
